         117336475 function calls (112314412 primitive calls) in 611.955 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     7619    0.013    0.000    0.689    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:510(stat)
        1    0.003    0.003    0.674    0.674 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\chitin.py:36(__init__)
     6523    0.058    0.000    0.672    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:161(_create_instance)
  2851432    0.645    0.000    0.645    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\enum.py:1332(name)
    52075    0.381    0.000    0.643    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\glob.py:424(select_wildcard)
     1325    0.021    0.000    0.633    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\thread.py:184(_adjust_thread_count)
   509489    0.439    0.000    0.618    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\model.py:760(<genexpr>)
   962919    0.612    0.000    0.612    0.000 {method 'lower' of 'str' objects}
      242    0.588    0.002    0.588    0.002 {built-in method standardIcon}
  1975/12    0.073    0.000    0.584    0.049 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\links.py:215(from_dict)
  1975/12    0.182    0.000    0.584    0.049 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:391(from_dict)
     1327    0.015    0.000    0.579    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\misc.py:172(is_debug_mode)
      294    0.008    0.000    0.573    0.002 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\tree_view.py:206(mouseMoveEvent)
     2340    0.552    0.000    0.572    0.000 {built-in method setForeground}
     2659    0.004    0.000    0.559    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\os.py:811(getenv)
   529749    0.371    0.000    0.557    0.000 {method 'extend' of 'list' objects}
     2663    0.533    0.000    0.555    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\_collections_abc.py:808(get)
     2646    0.047    0.000    0.550    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\handlers.py:189(shouldRollover)
    67311    0.529    0.000    0.529    0.000 {built-in method setMinimumSize}
   469109    0.527    0.000    0.527    0.000 {method 'read' of 'mmap.mmap' objects}
   115181    0.381    0.000    0.523    0.000 {method 'decode' of 'bytes' objects}
   347158    0.314    0.000    0.518    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:107(__new__)
      941    0.047    0.000    0.511    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\html_delegate.py:135(_get_icon)
      294    0.002    0.000    0.484    0.002 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\html_delegate.py:248(handleIconTooltips)
     2947    0.398    0.000    0.471    0.000 {built-in method _io.open}
    13052    0.148    0.000    0.469    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:173(parse_args)
    61/23    0.001    0.000    0.446    0.019 <frozen importlib._bootstrap>:1349(_find_and_load)
    61/23    0.001    0.000    0.444    0.019 <frozen importlib._bootstrap>:1304(_find_and_load_unlocked)
  1975/12    0.088    0.000    0.443    0.037 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\links.py:169(to_dict)
  1975/12    0.207    0.000    0.442    0.037 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:342(to_dict)
1327/1326    0.016    0.000    0.434    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:955(start)
    26345    0.060    0.000    0.433    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:123(__new__)
   137176    0.427    0.000    0.427    0.000 {built-in method nt._getfullpathname}
    13119    0.425    0.000    0.425    0.000 {built-in method setData}
    57/24    0.001    0.000    0.416    0.017 <frozen importlib._bootstrap>:911(_load_unlocked)
    55/23    0.000    0.000    0.413    0.018 <frozen importlib._bootstrap_external>:1020(exec_module)
657176/656786    0.393    0.000    0.410    0.000 {built-in method __new__ of type object at 0x00007FFC9B2DF8A0}
   274373    0.245    0.000    0.406    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:505(__new__)
     6144    0.063    0.000    0.398    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1712(notify_thread_created)
   164229    0.247    0.000    0.396    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:237(_format_parsed_parts)
     6526    0.021    0.000    0.395    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:537(__new__)
     3971    0.005    0.000    0.390    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:445(with_segments)
   100281    0.157    0.000    0.390    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:166(__fspath__)
     2387    0.029    0.000    0.388    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\queues.py:96(get)
     1328    0.021    0.000    0.376    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1737(notify_thread_not_alive)
     6526    0.029    0.000    0.373    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:130(__new__)
     5292    0.013    0.000    0.357    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:988(format)
    82302    0.183    0.000    0.357    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:292(__fspath__)
    26345    0.215    0.000    0.352    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:188(set_data)
   133/45    0.000    0.000    0.350    0.008 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
   972116    0.348    0.000    0.348    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:848(exceed_check)
      429    0.009    0.000    0.345    0.001 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\capsule.py:34(__init__)
     2394    0.009    0.000    0.343    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:253(poll)
     4705    0.012    0.000    0.339    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_abc.py:460(is_dir)
     2965    0.062    0.000    0.330    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command.py:58(__init__)
     2394    0.032    0.000    0.325    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:342(_poll)
      671    0.015    0.000    0.321    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\pathlib\_local.py:365(relative_to)
   470928    0.317    0.000    0.317    0.000 {method 'append' of 'list' objects}
     2919    0.047    0.000    0.316    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:314(can_exit)
   660004    0.304    0.000    0.304    0.000 {built-in method _struct.unpack}
     2214    0.004    0.000    0.300    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1122(female_talktable)
        2    0.297    0.149    0.297    0.149 {built-in method accept}
        1    0.000    0.000    0.297    0.297 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:549(join_executor_internals)
        1    0.000    0.000    0.297    0.297 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\concurrent\futures\process.py:553(_join_executor_internals)
     2214    0.015    0.000    0.296    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:192(_female_talktable)
     3136    0.008    0.000    0.295    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:303(close)
       62    0.291    0.005    0.291    0.005 {built-in method draw}
   116239    0.189    0.000    0.283    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:352(seek)
    17562    0.019    0.000    0.274    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\common\misc.py:162(from_blank)
     2789    0.233    0.000    0.273    0.000 {method 'close' of 'mmap.mmap' objects}
     6056    0.188    0.000    0.269    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_daemon_thread.py:108(new_threading_enumerate)
     2382    0.007    0.000    0.268    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:296(__truediv__)
    75779    0.131    0.000    0.266    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:309(skip)
        1    0.000    0.000    0.264    0.264 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\editor.py:101(__init__)
    56/23    0.001    0.000    0.262    0.011 {built-in method builtins.exec}
       17    0.001    0.000    0.260    0.015 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\tree_view.py:170(paintEvent)
       55    0.001    0.000    0.260    0.005 <frozen importlib._bootstrap_external>:1093(get_code)
        6    0.000    0.000    0.259    0.043 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:449(ht_get_cache_2da)
        4    0.001    0.000    0.256    0.064 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1179(resources)
   279357    0.147    0.000    0.253    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\tools\misc.py:10(normalize_ext)
      670    0.142    0.000    0.244    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\_collections_abc.py:1037(__contains__)
        3    0.000    0.000    0.244    0.081 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1131(resource)
    31786    0.243    0.000    0.243    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:80(__init__)
      524    0.218    0.000    0.243    0.000 {built-in method data}
   243571    0.241    0.000    0.241    0.000 {method 'join' of 'str' objects}
     2396    0.073    0.000    0.240    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\multiprocessing\connection.py:1044(wait)
     2457    0.033    0.000    0.233    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:210(__init__)
16920/16919    0.061    0.000    0.223    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:315(_acquire_restore)
     1328    0.043    0.000    0.222    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_json.py:158(make_thread_killed_message)
       56    0.002    0.000    0.215    0.004 <frozen importlib._bootstrap_external>:1214(get_data)
       17    0.040    0.002    0.214    0.013 {function DLGTreeView.paintEvent at 0x00000176D7725550}
        1    0.000    0.000    0.212    0.212 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\windows\main.py:684(on_module_changed)
       62    0.006    0.000    0.207    0.003 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\widgets\itemviews\html_delegate.py:150(paint)
   557135    0.205    0.000    0.205    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\model.py:55(link)
     2790    0.153    0.000    0.201    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\common\stream.py:115(from_stream)
    15934    0.014    0.000    0.200    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\gff\io_gff.py:102(<genexpr>)
     2919    0.033    0.000    0.196    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\pydevd.py:1469(has_user_threads_alive)
     5292    0.055    0.000    0.195    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:631(formatTime)
        1    0.000    0.000    0.195    0.195 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\editor.py:1312(_setup_tsl_emotions_and_expressions)
    10795    0.041    0.000    0.193    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\model.py:265(setData)
    46695    0.191    0.000    0.191    0.000 {method 'stat' of 'nt.DirEntry' objects}
      440    0.063    0.000    0.184    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\common\widgets\progressbar.py:32(paintEvent)
    83248    0.087    0.000    0.177    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:250(__str__)
     6636    0.023    0.000    0.176    0.000 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\editors\dlg\model.py:254(data)
   380470    0.175    0.000    0.175    0.000 {method 'read' of '_io.BytesIO' objects}
     1328    0.037    0.000    0.175    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_net_command_factory_json.py:139(make_thread_created_message)
     4135    0.015    0.000    0.174    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:552(stat)
        4    0.000    0.000    0.171    0.043 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1371(locations)
        1    0.000    0.000    0.170    0.170 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:261(_streammusic)
        1    0.000    0.000    0.170    0.170 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\data\installation.py:263(<lambda>)
       12    0.102    0.008    0.169    0.014 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\installation.py:1431(check_list)
       27    0.001    0.000    0.168    0.006 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\erf\erf_auto.py:14(read_erf)
   142644    0.165    0.000    0.166    0.000 {built-in method nt._path_normpath}
   286390    0.164    0.000    0.164    0.000 {method 'rfind' of 'str' objects}
     1325    0.021    0.000    0.164    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:1628(makeRecord)
     2965    0.013    0.000    0.163    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\json\__init__.py:183(dumps)
     8225    0.039    0.000    0.163    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:205(str_norm)
     2968    0.011    0.000    0.162    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_comm.py:377(add_command)
  15848/1    0.037    0.000    0.160    0.160 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\ui_libraries\qt\adapters\itemmodels\filters.py:81(setup_filter)
    80497    0.159    0.000    0.159    0.000 {built-in method builtins.getattr}
     1888    0.026    0.000    0.159    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\extract\talktable.py:105(_extract_common_tlk_data)
8601/8599    0.047    0.000    0.157    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\threading.py:398(notify)
     15/8    0.000    0.000    0.157    0.020 {built-in method builtins.__import__}
   274283    0.153    0.000    0.153    0.000 {method 'strip' of 'str' objects}
      823    0.034    0.000    0.153    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\io\gff.py:55(construct_node)
    67496    0.076    0.000    0.152    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\utility\system\path.py:46(_handle_non_hashable)
     2646    0.048    0.000    0.152    0.000 {method 'tell' of '_io.TextIOWrapper' objects}
     2970    0.034    0.000    0.151    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\queue.py:140(put)
     2965    0.031    0.000    0.151    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\json\encoder.py:183(encode)
     5292    0.149    0.000    0.149    0.000 {built-in method time.localtime}
     1325    0.066    0.000    0.143    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\logging\__init__.py:298(__init__)
    97847    0.064    0.000    0.141    0.000 C:\Users\boden\AppData\Roaming\uv\python\cpython-3.13.5-windows-x86_64-none\Lib\encodings\cp1252.py:14(decode)
        1    0.000    0.000    0.140    0.140 G:\GitHub\PyKotor\Tools\HolocronToolset\src\toolset\gui\widgets\main_widgets.py:696(set_sections)
     3228    0.026    0.000    0.139    0.000 c:\Users\boden\.cursor\extensions\ms-python.debugpy-2025.14.1-win32-x64\bundled\libs\debugpy\_vendored\pydevd\_pydevd_bundle\pydevd_utils.py:139(get_non_pydevd_threads)
     1406    0.004    0.000    0.139    0.000 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\generics\dlg\nodes.py:460(__init__)
        3    0.138    0.046    0.138    0.046 {built-in method setStyleSheet}
       27    0.005    0.000    0.138    0.005 G:\GitHub\PyKotor\Libraries\PyKotor\src\pykotor\resource\formats\erf\io_erf.py:38(load)
